Sample_name,Label,Hash,nReads
MV1-FHL009_MV1,MV1,5f78d57d0dbba0af8848212676535f74256c4934,2
MV1-FHL047_MV1,MV1,ca3661bc283548acfbe46f4a76ccd3809dc2419a,66
MV1-FHL062_MV1,MV1,5363f24fe0b9b77e08ee0db927feb8d4fcb4b634,56
MV1-FHL009_MV1,MV1,98574f11d38cb8baec2617cf865d63f0501d8c1f,9
MV1-FHL038_MV1,MV1,984d6844a1458c71485d19211edfbcb5621ca305,2
MV1-FHL044_MV1,MV1,ab42e1338da4953ffff5e03bd8316671cb46f225,51
MV1-FHL026_MV1,MV1,1dc378d942d8c39fbb14cfceb687b8c6ffc2e4d2,8
MV1-FHL070_MV1,MV1,989a71fca9ce4060a13ff5e087fbc4126df0e262,5
MV1-FHL023_MV1,MV1,1bcaa5bb80931558e3d8cc8040aa805a7325f077,62
MV1-FHL018_MV1,MV1,75cc1dcfde1256e2b7a2ac54ae93c5ff09e5a26d,91
MV1-FHL084_MV1,MV1,9949c046a5828fea0891934f1bb262c0ee60148b,3
MV1-FHL077_MV1,MV1,49acd5d7a9e401db7fe56d6f903e7b311a0bbf3c,3
MV1-FHL073_MV1,MV1,3cdab10d6ef508528f423f9822f84d1bc3dde5ad,121
MV1-FHL077_MV1,MV1,86afd5361f48e665244923c2454ba24d84055c06,6
MV1-FHL024_MV1,MV1,346c207c5f5b05ba44314a8f2406cb6351e9ad02,11
MV1-FHL077_MV1,MV1,48dec2fa4d424ce202a78b7def21f56fd99520de,18
MV1-FHL077_MV1,MV1,e00f6cd674ab5251e9910e94bc1eab1004ba9fbe,15
MV1-FHL023_MV1,MV1,b369c34da5f2fa6e3f68d5b0954d5892d068ff83,6
MV1-FHL013_MV1,MV1,410cfc58f936d343a331156f8902751e83720566,36
MV1-FHL013_MV1,MV1,caccd7f4589440cfc2c991e084adb023744fc477,12
MV1-FHL026_MV1,MV1,cdc20e8679db27350430f05857d07109fd88bc44,19
MV1-FHL051_MV1,MV1,57bd063f80593e6286a03aa787f88b09d6d893fc,14
MV1-FHL077_MV1,MV1,af65e1eeb030ba0b70929875dbf6731bf27092e3,4
MV1-FHL070_MV1,MV1,434e1cc90c3148e6406842464adc00a47a21b1e0,18
MV1-FHL085_MV1,MV1,0f05ad54a3e2d409e077d587199f35f7fb12b6d8,78
MV1-FHL016_MV1,MV1,edd770c758d434496b410047f4a612c645c812f6,40
MV1-FHL047_MV1,MV1,56c47fae8ce8aff6f610d71d257d71167b81d9a7,47
MV1-FHL017_MV1,MV1,2673e20807aa06cda0754ba6c8b28ccda1facd8d,2
MV1-FHL023_MV1,MV1,72047c94852192cb55ac6e3d0f55358359693709,6
MV1-FHL077_MV1,MV1,4eb727e24d8db40f36702cbe672d0f55c8e4fdc0,5
MV1-FHL018_MV1,MV1,f8c51339e0b12782784c44c18d16f2fad823db13,4
MV1-FHL065_MV1,MV1,c492d4ff764d350793bd8ae364129d5d6d8ac52f,5
MV1-FHL045_MV1,MV1,03d11909697ee73028ed5efe064d476b4cb79dec,7
MV1-FHL003_MV1,MV1,b6f1c8eeb420f45075a8aa8a04667f18b5c1c7c5,52
MV1-FHL009_MV1,MV1,dca73b5ceb2753938414665e9d374461c9e4fff9,19
MV1-FHL016_MV1,MV1,cd633f3b742747bec14cbada5d403d5938f546ce,39
MV1-FHL013_MV1,MV1,c5eb5db5944253dde88c958a2e531aafb9433c4d,9
MV1-FHL024_MV1,MV1,e9ae50ce1cc54665c07eed7f0111c489caa2183e,4
MV1-FHL005_MV1,MV1,eb2efc186babd1d1bfa8b6bac4448fba2b397502,272
MV1-FHL016_MV1,MV1,24a95b881bb3a585aa6263fd3205c183cc9a85ee,4
MV1-FHL026_MV1,MV1,0da3bff5ff8443a085de073d4aa26a3c093d267b,14
MV1-FHL023_MV1,MV1,7caeb0335a13d1939ca1acbd4284965372ff4f5d,78
MV1-FHL013_MV1,MV1,4f3d3399be0dd2f201a96e166cdb974e8fa125b4,7
MV1-FHL016_MV1,MV1,024e8a6faac9bbbbf6cbce4c12e4ed399e882727,9
MV1-FHL047_MV1,MV1,36c34c89198c287c8fa96a2cd5f34f0a085920b7,7
MV1-FHL080_MV1,MV1,9cb1e87d41e9e0040f223060653e73b1c65f8a6d,22
MV1-FHL016_MV1,MV1,60cc359d1f444ac0be70a7675436ebb84989255d,4
MV1-FHL055_MV1,MV1,b13d2ebbbad130761667fa8ebe5750b18ac8bf17,5
MV1-FHL024_MV1,MV1,87029b784a130964d61bc57f0318bacf28b49623,10
MV1-FHL022_MV1,MV1,6cadfd2666cd68cdbd6890ea5ef19023c4050779,28
MV1-FHL026_MV1,MV1,0957a9d32ad3b13b7c5009efdfebe42e72b314ef,2
MV1-FHL024_MV1,MV1,45ee6172ff6a359966ed5944ad5973eb7d1d2d93,4
MV1-FHL043_MV1,MV1,a454e4ed8e094306c0c3b1902f9b094bc078cd3e,4
MV1-FHL069_MV1,MV1,8cb34a752eba7b88353720d744d2855cf1a2238f,22
MV1-FHL013_MV1,MV1,d8688b4e78ea2b419c0235191207de48c3d31765,24
MV1-FHL089_MV1,MV1,4bed067217d6592a21ebcad0a9b9464253a806b8,20
MV1-FHL015_MV1,MV1,dee7eb4720f417b875c3bc50e13ac943e4c506c7,3
MV1-FHL043_MV1,MV1,d24f56107a40e657e78c6a7428c0c1b0f6061f02,122
MV1-FHL024_MV1,MV1,7c35c7e6ba646244e10802f0d901f9451cadb894,3
MV1-FHL010_MV1,MV1,dc44e9c45846bf0ce174dab2a8afd59b9ab55d22,16
MV1-FHL013_MV1,MV1,afd9dfbcab4a16aa8391e9ec95c5aa4eafac03a2,6
MV1-FHL047_MV1,MV1,6666d1a06fd7302f62e06e078a97e52f74717fab,6
MV1-FHL013_MV1,MV1,fcf103adfa7ed0212539a8c52be56f34de7d2247,12
MV1-FHL034_MV1,MV1,6a8879812cbc9a40ce985ad0a924fdaf892a1a1f,17
MV1-FHL016_MV1,MV1,981463e05dbd2ddd8b9dc3786b9008c99aa33a1c,35
MV1-FHL060_MV1,MV1,7d1e9e86417dcf64e615824f992b515ea7ee992d,9
MV1-FHL047_MV1,MV1,d89a8aaa6ea29fe83738f14799547fa7c0435cfc,9
MV1-FHL003_MV1,MV1,cf3290ff65d888305ee3406d45bac0c3939ee307,35
MV1-FHL010_MV1,MV1,aba4868b14f92bc1070e2079eef29938dc3ede10,134
MV1-FHL026_MV1,MV1,5d1f8505720a2f032cc077452539d3c6251b4b1a,2
MV1-FHL019_MV1,MV1,126824a7b2e58996f4759c25af482a0bdf70b37d,24
MV1-FHL016_MV1,MV1,69762e163e3b5fff756967ec5f336f19c7e4fa23,4
MV1-FHL085_MV1,MV1,3b11a0c3161a4a5880ca5200ef564cbb1dc48ed9,14
MV1-FHL025_MV1,MV1,6641179051800d23b9e985228d64b18b2d17669d,2
MV1-FHL015_MV1,MV1,d48422e2aa80143bb7172f24454b8f56dcf44a66,3
MV1-FHL026_MV1,MV1,b06e839bddebf351c9599f041b26f66794c5429b,32
MV1-FHL006_MV1,MV1,9a94d5e321184acc96151b99d3648aea94e1d1a8,146
MV1-FHL077_MV1,MV1,cfbd1ba987e68ee2d6e49083171be10037e439d1,5
MV1-FHL077_MV1,MV1,7d89fe962ea632b455464ff43b5faf67a3fa8a31,4
MV1-FHL019_MV1,MV1,6100c658c9494e91988065811cc404b42e057ed2,48
MV1-FHL070_MV1,MV1,1fd2bcbba6a987abb7a6c8765a703912f67698f1,62
MV1-FHL045_MV1,MV1,0bc97aab7514b57fdb54d8890e0f02f2afea575f,4
MV1-FHL013_MV1,MV1,9d87d1be6a228db8d5e920ff9559b07052ae7310,7
MV1-FHL026_MV1,MV1,e1432069be15544066165639cf450536661c10fc,7
MV1-FHL077_MV1,MV1,fc25c452a9fd01814543dd161ac37b7a93db7ecf,2
MV1-FHL077_MV1,MV1,c9f7042199d2eb3cfe0a443db0455374682b7bf9,16
MV1-FHL065_MV1,MV1,b5b35704bc60d380cfb8ebcfaef59c81e519af9f,523
MV1-FHL093_MV1,MV1,32e74b5b14bb70ea5e8394a1906fa6461804cef3,21
MV1-FHL016_MV1,MV1,b650789165b35ad76f46033af2045cc39acd5e14,6
MV1-FHL012_MV1,MV1,fd4e9b7c20852db6fc4b4ba797ff3e68dcb4bfc1,71
MV1-FHL070_MV1,MV1,06a55e1cf9e7ce007b84996978a580a45da6bb50,21
MV1-FHL009_MV1,MV1,e5dedd5428e309c7534a8a71668c343b9db2cbbf,16
MV1-FHL071_MV1,MV1,18f71d455dad86e2aa8ef29c43b483aded01f7d7,4
MV1-FHL016_MV1,MV1,c07858a2d9b463cfa05805447cdbbe032d013f8d,6
MV1-FHL070_MV1,MV1,b35c091bcb34f93844ee8608c951b6d8e6cb453f,67
MV1-FHL003_MV1,MV1,b5fcbd00c88780711e69cb8047c57124b1738abe,120
MV1-FHL015_MV1,MV1,37eb41a8c85bc624c71101c705af16fabd68312e,13
MV1-FHL013_MV1,MV1,977beacc432e62b532f3124130cdf04cdbe787ef,31
MV1-FHL060_MV1,MV1,87a4b1ff6f423f2a6f5fd6db6e1b41f82b0405ae,101
MV1-FHL055_MV1,MV1,e9ff115aa85916ef546a89828965b5b5a1d10282,4
MV1-FHL013_MV1,MV1,abbe1d33aa3324fb8a571fb824064f5a5cf8052e,29
MV1-FHL018_MV1,MV1,51fe0032af06f134d3a5c5540aaa76a36922ffa8,2
MV1-FHL024_MV1,MV1,88defc8a7154ed979b59cb2978f47d51afd40d23,3
MV1-FHL018_MV1,MV1,782907ede4790624d5823d3a7b419cc3e0ef8af5,3
MV1-FHL026_MV1,MV1,d456d2cf16227495a611956d2b8324673b34f0af,3
MV1-FHL024_MV1,MV1,89730775ea705c17b1daf1b62b12d9612dc416ef,3
MV1-FHL003_MV1,MV1,754d5698a65d5961c97c1db3f108558929993e96,19
MV1-FHL089_MV1,MV1,d22452940487b2dd6e47feaf6d74a2f72582a1ea,2
MV1-FHL006_MV1,MV1,72b37a96feb87b42a5da0f45b27715e71b027b0c,2
MV1-FHL077_MV1,MV1,c29545455d533c68d52280f636056c98dfa2b6c2,44
MV1-FHL005_MV1,MV1,bddb0a31507404ed811eda8abd30a0f238728dbf,188
MV1-FHL013_MV1,MV1,255cec9d113cbf20c844f89e4fe84bb129ada132,40
MV1-FHL016_MV1,MV1,c4bc8971e51ba9cc6d7d6dc73cce066e6a51bb7a,6
MV1-FHL004_MV1,MV1,887f2d3f2ff3e0572fe5d4d3115568492daaad2e,20
MV1-FHL024_MV1,MV1,4619cd7e1567c4e6df2917edf33758f95943bdc0,14
MV1-FHL026_MV1,MV1,dd7e2eb703a6967ebcc53ff1e9445d54f320742c,57
MV1-FHL077_MV1,MV1,06601ef4211a49fec23f0a20d3914c54e57810c2,5
MV1-FHL009_MV1,MV1,6b164e5c43d186f8e16090a6296ff49a302d1f59,7
MV1-FHL013_MV1,MV1,488e6ea6e3b70ae346ce27c43b9cd00547c0abbc,10
MV1-FHL062_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,4
MV1-FHL010_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,159
MV1-FHL044_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,155
MV1-FHL024_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,63
MV1-FHL018_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,40
MV1-FHL083_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,162
MV1-FHL085_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,108
MV1-FHL043_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,229
MV1-FHL030_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,3
MV1-FHL022_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,68
MV1-FHL026_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,29
MV1-FHL023_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,17
MV1-FHL076_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,34
MV1-FHL016_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,14
MV1-FHL015_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,27
MV1-FHL019_MV1,MV1,547e6352e74966be8f6ee0094ca132fe963cf1c0,86
MV1-FHL026_MV1,MV1,4e4527e987f07847a86a8ee2dd71c4c7a90ceb07,17
MV1-FHL090_MV1,MV1,a3bf5d82722c2044af12c841738ca90c8c662131,98
MV1-FHL024_MV1,MV1,a3bf5d82722c2044af12c841738ca90c8c662131,45
MV1-FHL034_MV1,MV1,a3bf5d82722c2044af12c841738ca90c8c662131,80
MV1-FHL024_MV1,MV1,7ebabb4b4922c6d9f42dff6fd2ad88f94e76c23c,52
MV1-FHL018_MV1,MV1,2b5f6873a1dd488d1e893cb65c37297dc2f47004,5
MV1-FHL085_MV1,MV1,9d56deec486b7e6d75f61ca7b6d5679b4009b6a9,17
MV1-FHL013_MV1,MV1,9d56deec486b7e6d75f61ca7b6d5679b4009b6a9,22
MV1-FHL023_MV1,MV1,9d56deec486b7e6d75f61ca7b6d5679b4009b6a9,33
MV1-FHL010_MV1,MV1,f0bf35b1cb4cb9346492660e78e2dc63ab23ae53,15
MV1-FHL018_MV1,MV1,c123465f13ff69be7ec318e7396c244a4fa74d11,7
MV1-FHL013_MV1,MV1,ac661c76e9e8b2f4cdbb8edfb7ad8d5d90f813df,9
MV1-FHL010_MV1,MV1,ec5727f6dbaebc66eab3719376d542e4ef1b5b0e,4
MV1-FHL062_MV1,MV1,6cbf8ce3b8551db66d319039eb4621186fcb4963,5
MV1-FHL022_MV1,MV1,26e7932c335a791b6d5f4024c71db21df1af9b31,3
MV1-FHL023_MV1,MV1,c6ae39c1b79a6fa7e2593fc66db7294087c019ec,13
MV1-FHL003_MV1,MV1,1922b7acab529888c57b69670bfb23b1df10033a,26
MV1-FHL009_MV1,MV1,239f502b1d2d1d3c668ff58ba97fd1be0457be6f,7
MV1-FHL077_MV1,MV1,4c52fa8fc893b45ea97158501cfec82e594f145e,41
MV1-FHL004_MV1,MV1,583d8e479791c6682cd6ebf5cd199145a9694b57,134
MV1-FHL043_MV1,MV1,ff278d36e50e0883a0ba6917e22efb41a6da5de3,16
MV1-FHL045_MV1,MV1,ff278d36e50e0883a0ba6917e22efb41a6da5de3,38
MV1-FHL004_MV1,MV1,ff278d36e50e0883a0ba6917e22efb41a6da5de3,61
MV1-FHL059_MV1,MV1,ff278d36e50e0883a0ba6917e22efb41a6da5de3,53
MV1-FHL032_MV1,MV1,ff278d36e50e0883a0ba6917e22efb41a6da5de3,12
MV1-FHL084_MV1,MV1,ff278d36e50e0883a0ba6917e22efb41a6da5de3,4
MV1-FHL016_MV1,MV1,8833afb7ceb6cf02f00ba38d148686bb1e6965ed,4
MV1-FHL003_MV1,MV1,65a6fd1fcbbacce13d5a8eecf09a13c7f3d8e3a8,46
MV1-FHL016_MV1,MV1,2c0d1e0d21ece69e0738d43eed073c8e6929688c,57
MV1-FHL015_MV1,MV1,ba63240d0ea5de15395e38f15c2d28a87cb9d76d,6
MV1-FHL045_MV1,MV1,784cdb01efbe6bd127166792f52cb1fe47e5cc36,3
MV1-FHL077_MV1,MV1,784cdb01efbe6bd127166792f52cb1fe47e5cc36,4
MV1-FHL051_MV1,MV1,9d659463235a21dd9a025aad7a83388eb018b317,9
MV1-FHL015_MV1,MV1,d0218d35dda525526370c8727c9f1e3ec32edbad,6
MV1-FHL047_MV1,MV1,8d925b841732bbcd5e1e4c07d6be39fc46670494,7
MV1-FHL013_MV1,MV1,89c3605e41908a83933bb02b5f2277fb88a9286c,8
MV1-FHL043_MV1,MV1,3492848f217b36906c3bc5c349bfe6f6665ee3e0,24
MV1-FHL026_MV1,MV1,94c8d011a84e33bf794a0d32b1e9b922cb8f1333,4
MV1-FHL018_MV1,MV1,90f377875e862c69681b9fab71a6e5b6dcb8d093,10
MV1-FHL016_MV1,MV1,75304c23404277b7898b996001a2b1fe232dd62d,16
MV1-FHL022_MV1,MV1,9e16e0ab32d3d852af1d2e096d604c2288b668fe,2
MV1-FHL016_MV1,MV1,a7e1b2a04c02fa069bb077322d5073ea720e7a0f,3
MV1-FHL034_MV1,MV1,0939e585a969f47864f85b79133c30518c1b2390,73
MV1-FHL070_MV1,MV1,55ab5207fe4ce70d345b5d27de62e45eaab0c2ba,8
MV1-FHL024_MV1,MV1,d8a0e56b9ae3f1361f5abd4a94aa8f23131b0804,7
MV1-FHL039_MV1,MV1,4d9075cc4fd1d50210ad103d020469e3ed22c405,227
MV1-FHL043_MV1,MV1,f66a10e7f24694be3f02e393762ea1321bc3235b,8
MV1-FHL085_MV1,MV1,24d192ea8e96e6bed6311c0e7114c2375ef1f71a,2
MV1-FHL026_MV1,MV1,b393c4ef81423fa2ea8f22eef57fe1fed37d5908,7
MV1-FHL005_MV1,MV1,cf28041254ef4c49361a296812813a7a9fb246c5,2
MV1-FHL024_MV1,MV1,d6b62d4db76c722dd0b4eaa2ede8ac38dae296fb,2
MV1-FHL010_MV1,MV1,2566100db6d364295204342a7656dadd25a56213,7
MV1-FHL022_MV1,MV1,db86e2002b15626af5e4f1072d12804759bb10c8,19
MV1-FHL016_MV1,MV1,6f1ccee73ebe90e0a70a3f4ac47dac532349f2c5,15
MV1-FHL038_MV1,MV1,675323cd31bbba8ec280a60c603e55f18d907ffd,2
MV1-FHL077_MV1,MV1,ef8197dcdb429b43a242d837bb818f12de78d537,3
MV1-FHL085_MV1,MV1,de816fe695fbb7cb153118106fbe76204692a46f,8
MV1-FHL016_MV1,MV1,d825ae916a0bcddd6dd3b57af938626942d1c500,13
MV1-FHL045_MV1,MV1,293f9570529903f9ea27b9efb13d2b85208ac155,15
MV1-FHL016_MV1,MV1,be532a72a2bc0217ed47affceb8847a6a2bbac4f,17
MV1-FHL043_MV1,MV1,f7589e0642cdf64a4284dfb3cc5b594a89ff6d17,4
MV1-FHL047_MV1,MV1,b06d619c97315ab31189c915638b84a0b9a3b9e2,3
MV1-FHL006_MV1,MV1,bbdbef5a55b8c0d61873a4ea8cf74668c5d1adda,4
MV1-FHL020_MV1,MV1,8eb8bae3ddf798f0263ca3b75e528fb372a3fc2c,31
MV1-FHL003_MV1,MV1,514866d274c974224f74253a4794c96693a8fedd,12
MV1-FHL044_MV1,MV1,fa9001a6a8aa5425ea5c3be12705b5bd971c9c2e,37
MV1-FHL003_MV1,MV1,59f5238a759881c3b00baae9c4c7df46eb8cb29d,2
MV1-FHL010_MV1,MV1,59f5238a759881c3b00baae9c4c7df46eb8cb29d,17
MV1-FHL045_MV1,MV1,59f5238a759881c3b00baae9c4c7df46eb8cb29d,4
MV1-FHL093_MV1,MV1,bc67a0624798ee3fe7dbed5d089d830b60663d0f,3
MV1-FHL017_MV1,MV1,8502bf60d53d740fa3738ea7604a8d9d7909b93f,21
MV1-FHL003_MV1,MV1,cec630170cae1d7404d0a1eec4b0bd322fffe721,36
MV1-FHL077_MV1,MV1,069bc7efc0a89c6434fddbf3698b61c62b36a1db,16
MV1-FHL004_MV1,MV1,a47db722249cbce66742623044e80a015a2e8905,6
MV1-FHL062_MV1,MV1,30ead1166705d1769c723c30ada3c6a3a0f0c37f,7
MV1-FHL010_MV1,MV1,ec7e044461151d0ae7d72be83f4567fc9f9334e5,3
MV1-FHL041_MV1,MV1,b4ec1fd24bc11802220104a9f46afa927d85ca51,2
MV1-FHL015_MV1,MV1,7cc93a6df45108f707c644187b1307c045235b60,15
MV1-FHL070_MV1,MV1,82a7d5657e8d1a409d237d5cbe7490f0db907a8e,4
MV1-FHL093_MV1,MV1,760fc87ca6526d5f7c4da60d662e2964141cf71b,63
MV1-FHL023_MV1,MV1,5c9ff071526341ec282aa41569889777594da586,13
MV1-FHL015_MV1,MV1,c378c66a3de46ce639431bf1e0adb777957608d6,6
MV1-FHL015_MV1,MV1,cd49b675cc87ec7e5a616abdda59386d3912bd41,5
MV1-FHL034_MV1,MV1,af9bb8d27cbd778b5356110f61591f3d3ae06cdc,13
MV1-FHL026_MV1,MV1,78dd9d280e882fa2981c1374ed58632774de2a2c,3
MV1-FHL090_MV1,MV1,78dd9d280e882fa2981c1374ed58632774de2a2c,22
MV1-FHL089_MV1,MV1,16e495ef0306986c3030c442e4ae8750d504b115,292
MV1-FHL045_MV1,MV1,328e31e34cdcbfba4f6a5bd3b6b035e188a52658,3
MV1-FHL026_MV1,MV1,328e31e34cdcbfba4f6a5bd3b6b035e188a52658,12
MV1-FHL016_MV1,MV1,328e31e34cdcbfba4f6a5bd3b6b035e188a52658,10
MV1-FHL077_MV1,MV1,328e31e34cdcbfba4f6a5bd3b6b035e188a52658,8
MV1-FHL043_MV1,MV1,328e31e34cdcbfba4f6a5bd3b6b035e188a52658,7
MV1-FHL004_MV1,MV1,328e31e34cdcbfba4f6a5bd3b6b035e188a52658,5
MV1-FHL023_MV1,MV1,3093358406a456da9d33c8bc50f0c7bfbbc980a4,52
MV1-FHL004_MV1,MV1,99de64ffb76da6be0b7aecaa571299f451c56683,19
MV1-FHL009_MV1,MV1,91e375a4f8c6a4355a7aa73d1d7ec4153abaffca,8
MV1-FHL020_MV1,MV1,42da7a9158d8cbec64ee4e67469b3a053c246471,103
MV1-FHL013_MV1,MV1,9736dd573f9ecdd5bd8cfff7f3996580059d3fe6,27
MV1-FHL003_MV1,MV1,047a2d976dd38a2fafc25aca964d0e3fa0a18cff,89
MV1-FHL023_MV1,MV1,047a2d976dd38a2fafc25aca964d0e3fa0a18cff,62
MV1-FHL051_MV1,MV1,36715902f319be3cff98cd3297a655938bb9427a,187
MV1-FHL006_MV1,MV1,13afe4e32ce52d79efba7bc816991886e9aff8a5,8
MV1-FHL043_MV1,MV1,618fe9e126966ea8306473edbc2e10029fff3a74,42
MV1-FHL023_MV1,MV1,053eb975daa6d50e56cced1ae0e23bfe194e8354,38
MV1-FHL066_MV1,MV1,d9fd11fd4f20747ed290088780aa01ca0c120c8a,70
MV1-FHL015_MV1,MV1,3236c2401c99d8e601d10d2ae59f6722d9e708f7,10
MV1-FHL043_MV1,MV1,9a414698f193ed63b7ba5639c0e8c0b7ede6270d,82
MV1-FHL077_MV1,MV1,a044b9d194f00c3ac81873efa58a09c830500f49,7
MV1-FHL016_MV1,MV1,088a29fa508f0848f3c4b83d10362071ac3ef615,20
MV1-FHL043_MV1,MV1,1bea7e84b9a48c9d25ab8ac97499298e8bca891b,14
MV1-FHL025_MV1,MV1,6cf5e6600b681a2ea05dea175609f09e35eb0b16,4
MV1-FHL026_MV1,MV1,1b5372300cebf20a0a8da8501bb06571c1be9c0b,20
MV1-FHL016_MV1,MV1,b3f9beebde153ff56ea178f96d864d0db50c4c9b,49
MV1-FHL093_MV1,MV1,7d3850908cdf1fe07ef5b7d07f2613c101fbb9d5,24
MV1-FHL022_MV1,MV1,4e5f7d26a3d5bd36ea81008e1e5d9b8b1272714e,2
MV1-FHL077_MV1,MV1,989d6d99df71ab9836bc4be6c438921ee34b5cd8,3
MV1-FHL015_MV1,MV1,989d6d99df71ab9836bc4be6c438921ee34b5cd8,5
MV1-FHL004_MV1,MV1,989d6d99df71ab9836bc4be6c438921ee34b5cd8,7
MV1-FHL043_MV1,MV1,fd44754c5bdb824595fa6be010f973c88fa6a4bf,9
MV1-FHL003_MV1,MV1,8aeb64222105c00da9e389c306fec78f3ea880d9,20
MV1-FHL082_MV1,MV1,0a1096be9183c829e998180d7bb9db474f6ee254,11
MV1-FHL044_MV1,MV1,dd34ace959d0c42ca2f3a1502e01aef1d993ecfa,43
MV1-FHL054_MV1,MV1,5f257d63e8af022cf753a34667f1d7e1c124b1c3,42
MV1-FHL020_MV1,MV1,ad739c0a90d020505b4c9d3d27680bda624149cc,47
MV1-FHL044_MV1,MV1,d889ec0ed0902e2636a7fb0e1a325bfd98d77f05,92
MV1-FHL047_MV1,MV1,d889ec0ed0902e2636a7fb0e1a325bfd98d77f05,95
MV1-FHL047_MV1,MV1,5dccb7ca0bed35facdc63d8e15c73f8c6fb14b52,7
MV1-FHL018_MV1,MV1,28fa74ad2831ff83d131a7f99a39301176321942,4
MV1-FHL089_MV1,MV1,d5a97cc2c4a787b4851893245242e5928b7d718e,4
MV1-FHL077_MV1,MV1,66472418a3028c2e4b980bc8b102b27df917fa60,3
MV1-FHL016_MV1,MV1,89a62d5709b1f4b778ec5c97eb627a2138535de0,48
MV1-FHL030_MV1,MV1,bbd5abe52ffa2e3220788aeababe66fb141e954f,218
MV1-FHL013_MV1,MV1,e8054b2973e8e1a0b373bb5890b3927056e94b51,60
MV1-FHL077_MV1,MV1,dc9e9230a12575945e701e6d7e69565fcca6f528,7
MV1-FHL025_MV1,MV1,21c70908b6d36c94a1788ee37a833fbcfc6aaade,42
MV1-FHL008_MV1,MV1,c8420470a65b33871c8178e286dc05c008852c54,4
MV1-FHL018_MV1,MV1,b4c2ad9f621f0c0f9632ea02f607ff55c6f4ab7f,6
MV1-FHL003_MV1,MV1,7ddd2624dac1af69a502344163596072d13f8046,166
MV1-FHL026_MV1,MV1,5b9127cbfcd8b23a5857bbf8cc8d5b1e6f0fda8e,7
MV1-FHL072_MV1,MV1,88882bf74363028e666d100fbe4f89dbd1a6c983,29
MV1-FHL010_MV1,MV1,a44a1eb3f886d63a5431fd7523990f04a8e24187,8
MV1-FHL041_MV1,MV1,d9d7a4c6008dc40ae29ea300825526fa3e091625,1002
MV1-FHL010_MV1,MV1,43c20f0c05bf1a7df1ca7d05cd57bba1e0262daa,64
MV1-FHL086_MV1,MV1,40c6273b1431249fd06d471bcea29d4e82ddfce9,3
MV1-FHL089_MV1,MV1,6df77939474ad29fc412a4e83f057d7bcb08ad40,118
MV1-FHL016_MV1,MV1,470383e5c0216df7da4aae304cf15564d5784e01,44
MV1-FHL005_MV1,MV1,93dd3272ba437a69f1190401759bf4c21ac0728e,7
MV1-FHL016_MV1,MV1,95fb998f7262fd94b9a2748c0407a05d0a202165,2
MV1-FHL039_MV1,MV1,80cf61de57ca9e66552b1e2246d345184cec4bde,4
MV1-FHL031_MV1,MV1,48620f93d0ea4d5ebf55f9403f202819d2b89c3a,378
MV1-FHL016_MV1,MV1,bdf1fea71e586a679388bfee0f554780d534eb53,20
MV1-FHL077_MV1,MV1,ba177336e1c92cc5a9970421d5db9257cb1328ed,6
MV1-FHL015_MV1,MV1,3a400d38ee0e24163c1b9e803c542f87a44c7bdc,2
MV1-FHL077_MV1,MV1,b5121083885cbba3db828ffb5a6b12116e1fa108,49
MV1-FHL045_MV1,MV1,f905c2f63d0be2c44990006e5607570ce970f1e5,10
MV1-FHL072_MV1,MV1,bea299e6772860a62227b120cd2a13f793ab3ef7,10
MV1-FHL024_MV1,MV1,0b74e3a9ab3edfed839a8f59e1cd0a6836d26494,13
MV1-FHL026_MV1,MV1,19c03c39abf6a57c0d67e98647cf46a6af335353,17
MV1-FHL023_MV1,MV1,05713473af7064c42c587cf75593cfee50f54bf8,2
MV1-FHL048_MV1,MV1,997cd8facd6ee42c0b6e75bad1b1403b664f3860,12
MV1-FHL016_MV1,MV1,7334ae65e3f9951b959c3790a388ba9b26197da3,24
MV1-FHL022_MV1,MV1,9a6d353644435e484f4fd9b8b632d4e74814f573,10
MV1-FHL085_MV1,MV1,dacf07c3385b4887f50a56097b6225dd98751332,10
MV1-FHL006_MV1,MV1,c5c37ad160be0297cef4593fa63a16a3aae27b7f,9
MV1-FHL032_MV1,MV1,09cb95d0daad297fc0e9e1d1656f6c7210a0810b,168
MV1-FHL010_MV1,MV1,ed13eccac972ca67b12bc5852e5036e677c60fa8,32
